frame,timestamp,CMC_pos_x,CMC_pos_y,CMC_pos_z,CMC_rot_x,CMC_rot_y,CMC_rot_z,CMC_rot_w,MCP_pos_x,MCP_pos_y,MCP_pos_z,MCP_rot_x,MCP_rot_y,MCP_rot_z,MCP_rot_w,IP_pos_x,IP_pos_y,IP_pos_z,IP_rot_x,IP_rot_y,IP_rot_z,IP_rot_w,Tip_pos_x,Tip_pos_y,Tip_pos_z,Tip_rot_x,Tip_rot_y,Tip_rot_z,Tip_rot_w
186,1765942298981,0.0241747,0.0172301,-0.00417916,0.826176,0.144977,-0.302295,-0.452805,0.0419862,-0,0,1.86265e-08,-0.109432,5.21541e-08,0.993994,0.0299928,-0,0,-7.45058e-08,-0.48347,-6.70552e-08,0.875361,0.0252377,-0,0,0,0,0,1
187,1765942299014,0.0241747,0.0172301,-0.00417916,0.854817,0.151977,-0.325123,-0.374814,0.0419862,-0,0,6.70552e-08,-0.00258085,-9.68576e-08,0.999997,0.0299928,-0,0,-6.70552e-08,-0.428289,8.9407e-08,0.903642,0.0252377,-0,0,0,0,0,1
188,1765942299048,0.0241747,0.0172301,-0.00417916,0.900437,0.0899805,-0.306712,-0.295031,0.0419862,-0,0,-4.84288e-08,-0.010216,6.70552e-08,0.999948,0.0299928,-0,0,-7.45058e-09,-0.269694,-1.3411e-07,0.962946,0.0252377,-0,0,0,0,0,1
189,1765942299081,0.0241747,0.0172301,-0.00417916,0.927018,-0.0520156,-0.264987,-0.26022,0.0419862,-0,0,-5.96046e-08,-0.00552964,8.9407e-08,0.999985,0.0299928,-0,0,1.86265e-09,-0.103435,-7.07805e-08,0.994636,0.0252377,-0,0,0,0,0,1
190,1765942299114,0.0241747,0.0172301,-0.00417916,0.908369,-0.189139,-0.207984,-0.309572,0.0419862,-0,0,7.45058e-09,0.00555852,7.45058e-08,0.999985,0.0299928,-0,0,9.31323e-08,0.129301,-2.98023e-08,0.991605,0.0252377,-0,0,0,0,0,1
191,1765942299147,0.0241747,0.0172301,-0.00417916,0.878056,-0.248479,-0.150813,-0.380173,0.0419862,-0,0,5.58794e-08,0.0112028,7.45058e-08,0.999937,0.0299928,-0,0,-6.33299e-08,0.342942,-1.49012e-08,0.939357,0.0252377,-0,0,0,0,0,1
192,1765942299180,0.0241747,0.0172301,-0.00417916,0.857489,-0.26786,-0.102481,-0.427155,0.0419862,-0,0,7.82311e-08,0.0153256,-1.49012e-08,0.999883,0.0299928,-0,0,-8.9407e-08,0.460368,7.45058e-08,0.887728,0.0252377,-0,0,0,0,0,1
193,1765942299214,0.0241747,0.0172301,-0.00417916,0.848681,-0.27439,-0.0871049,-0.443693,0.0419862,-0,0,3.1665e-08,0.0157602,-1.49012e-08,0.999876,0.0299928,-0,0,-3.72529e-08,0.488281,-2.98023e-08,0.872687,0.0252377,-0,0,0,0,0,1
194,1765942299247,0.0241747,0.0172301,-0.00417916,0.848377,-0.276435,-0.081716,-0.444029,0.0419862,-0,0,5.58794e-09,0.0159214,1.04308e-07,0.999873,0.0299928,-0,0,1.3411e-07,0.494982,-1.04308e-07,0.868903,0.0252377,-0,0,0,0,0,1
195,1765942299280,0.0241747,0.0172301,-0.00417916,0.849666,-0.277119,-0.0778161,-0.441835,0.0419862,-0,0,4.65661e-08,0.0158597,1.49012e-07,0.999874,0.0299928,-0,0,5.21541e-08,0.492532,-1.04308e-07,0.870294,0.0252377,-0,0,0,0,0,1
196,1765942299314,0.0241747,0.0172301,-0.00417916,0.850615,-0.277209,-0.0771092,-0.440073,0.0419862,-0,0,4.84288e-08,0.0157778,-1.93715e-07,0.999876,0.0299928,-0,0,3.72529e-09,0.489432,2.5332e-07,0.872041,0.0252377,-0,0,0,0,0,1
197,1765942299347,0.0241747,0.0172301,-0.00417916,0.858876,-0.267384,-0.0797967,-0.4295,0.0419862,-0,0,-5.58794e-09,0.016485,0,0.999864,0.0299928,-0,0,-7.45058e-09,0.455061,-7.45058e-08,0.89046,0.0252377,-0,0,0,0,0,1
198,1765942299380,0.0241747,0.0172301,-0.00417916,0.885597,-0.231299,-0.113844,-0.38634,0.0419862,-0,0,9.87202e-08,0.0115996,-2.98023e-08,0.999933,0.0299928,-0,0,4.84288e-08,0.262858,7.45058e-08,0.964835,0.0252377,-0,0,0,0,0,1
199,1765942299414,0.0241747,0.0172301,-0.00417916,0.918326,-0.0946739,-0.196071,-0.330562,0.0419862,-0,0,-3.1665e-08,-0.00311664,-6.70552e-08,0.999995,0.0299928,-0,0,-2.42144e-08,-0.0527268,5.21541e-08,0.998609,0.0252377,-0,0,0,0,0,1
200,1765942299447,0.0241747,0.0172301,-0.00417916,0.909846,0.0130365,-0.268629,-0.31599,0.0419862,-0,0,-4.90691e-08,-0.010227,6.28643e-09,0.999948,0.0299928,-0,0,1.30385e-08,-0.206648,-3.44589e-08,0.978415,0.0252377,-0,0,0,0,0,1
