frame,timestamp,CMC_pos_x,CMC_pos_y,CMC_pos_z,CMC_rot_x,CMC_rot_y,CMC_rot_z,CMC_rot_w,MCP_pos_x,MCP_pos_y,MCP_pos_z,MCP_rot_x,MCP_rot_y,MCP_rot_z,MCP_rot_w,IP_pos_x,IP_pos_y,IP_pos_z,IP_rot_x,IP_rot_y,IP_rot_z,IP_rot_w,Tip_pos_x,Tip_pos_y,Tip_pos_z,Tip_rot_x,Tip_rot_y,Tip_rot_z,Tip_rot_w
180,1765888725166,0.0241747,0.0172301,-0.00417916,0.91227,0.104842,-0.205497,-0.33844,0.0419862,-0,0,6.14673e-08,-0.0127647,1.49012e-08,0.999919,0.0299928,-0,0,-2.98023e-08,-0.242378,1.49012e-08,0.970182,0.0252377,-0,0,0,0,0,1
181,1765888725199,0.0241747,0.0172301,-0.00417916,0.8905,0.170981,-0.213014,-0.363868,0.0419862,-0,0,1.67638e-07,-0.0124462,0,0.999923,0.0299928,-0,0,-8.9407e-08,-0.300519,-3.72529e-08,0.953776,0.0252377,-0,0,0,0,0,1
182,1765888725233,0.0241747,0.0172301,-0.00417916,0.876856,0.195367,-0.21412,-0.383546,0.0419862,-0,0,-1.49012e-08,-0.0112444,1.49012e-08,0.999937,0.0299928,-0,0,0,-0.326364,-2.98023e-08,0.945244,0.0252377,-0,0,0,0,0,1
183,1765888725266,0.0241747,0.0172301,-0.00417916,0.870808,0.20318,-0.210481,-0.395107,0.0419862,-0,0,-4.47035e-08,-0.0107604,2.98023e-08,0.999942,0.0299928,-0,0,7.45058e-08,-0.326829,-1.3411e-07,0.945084,0.0252377,-0,0,0,0,0,1
184,1765888725299,0.0241747,0.0172301,-0.00417916,0.874951,0.185632,-0.202349,-0.39882,0.0419862,-0,0,-5.96046e-08,-0.0118534,4.47035e-08,0.99993,0.0299928,-0,0,0,-0.302303,-1.04308e-07,0.953212,0.0252377,-0,0,0,0,0,1
185,1765888725332,0.0241747,0.0172301,-0.00417916,0.902148,0.126076,-0.194001,-0.364141,0.0419862,-0,0,7.63685e-08,-0.0115532,-9.68576e-08,0.999933,0.0299928,-0,0,0,-0.219249,1.04308e-07,0.975669,0.0252377,-0,0,0,0,0,1
186,1765888725365,0.0241747,0.0172301,-0.00417916,0.939935,0.0138276,-0.17634,-0.291952,0.0419862,-0,0,8.10251e-08,-0.00616038,6.51926e-09,0.999981,0.0299928,-0,0,-4.33065e-08,-0.0991806,-3.49246e-08,0.995069,0.0252377,-0,0,0,0,0,1
187,1765888725399,0.0241747,0.0172301,-0.00417916,0.941723,-0.138711,-0.151286,-0.266514,0.0419862,-0,0,-4.09782e-08,0.00161229,1.49012e-08,0.999999,0.0299928,-0,0,2.04891e-08,0.0352845,1.49012e-08,0.999377,0.0252377,-0,0,0,0,0,1
188,1765888725432,0.0241747,0.0172301,-0.00417916,0.917061,-0.228797,-0.115381,-0.305512,0.0419862,-0,0,2.6077e-08,0.00820933,2.98023e-08,0.999966,0.0299928,-0,0,-2.6077e-08,0.220062,4.47035e-08,0.975486,0.0252377,-0,0,0,0,0,1
189,1765888725465,0.0241747,0.0172301,-0.00417916,0.900532,-0.262847,-0.0972512,-0.33241,0.0419862,-0,0,-1.86264e-08,0.010374,8.9407e-08,0.999946,0.0299928,-0,0,3.35276e-08,0.35529,-5.96046e-08,0.934756,0.0252377,-0,0,0,0,0,1
190,1765888725498,0.0241747,0.0172301,-0.00417916,0.893956,-0.269635,-0.0915098,-0.346072,0.0419862,-0,0,-2.98023e-08,0.0111601,5.96046e-08,0.999938,0.0299928,-0,0,4.47035e-08,0.396763,-8.9407e-08,0.917921,0.0252377,-0,0,0,0,0,1
191,1765888725531,0.0241747,0.0172301,-0.00417916,0.894939,-0.272701,-0.0897904,-0.341548,0.0419862,-0,0,1.04308e-07,0.0107286,-2.98023e-08,0.999942,0.0299928,-0,0,-1.30385e-07,0.393575,-5.96046e-08,0.919293,0.0252377,-0,0,0,0,0,1
192,1765888725565,0.0241747,0.0172301,-0.00417916,0.899728,-0.271404,-0.0895441,-0.329867,0.0419862,-0,0,-2.23517e-08,0.010581,0,0.999944,0.0299928,-0,0,-4.47035e-08,0.372517,5.96047e-08,0.928025,0.0252377,-0,0,0,0,0,1
193,1765888725598,0.0241747,0.0172301,-0.00417916,0.924748,-0.233515,-0.097343,-0.284318,0.0419862,-0,0,-5.21541e-08,0.00886668,2.98023e-08,0.999961,0.0299928,-0,0,8.19564e-08,0.201182,8.9407e-08,0.979554,0.0252377,-0,0,0,0,0,1
194,1765888725631,0.0241747,0.0172301,-0.00417916,0.940266,-0.128964,-0.130486,-0.286779,0.0419862,-0,0,1.02445e-07,0.000936106,-4.47035e-08,1,0.0299928,-0,0,-5.58794e-08,0.0166625,4.47035e-08,0.999861,0.0252377,-0,0,0,0,0,1
195,1765888725664,0.0241747,0.0172301,-0.00417916,0.929882,0.00967715,-0.178793,-0.321339,0.0419862,-0,0,1.86265e-09,-0.00705941,-2.51457e-08,0.999975,0.0299928,-0,0,-7.77654e-08,-0.113762,6.51926e-09,0.993508,0.0252377,-0,0,0,0,0,1
196,1765888725697,0.0241747,0.0172301,-0.00417916,0.900391,0.108791,-0.203512,-0.368842,0.0419862,-0,0,-4.28408e-08,-0.0100899,1.49012e-08,0.999949,0.0299928,-0,0,-1.11759e-08,-0.191922,1.49012e-08,0.98141,0.0252377,-0,0,0,0,0,1
197,1765888725731,0.0241747,0.0172301,-0.00417916,0.885275,0.143755,-0.206705,-0.391019,0.0419862,-0,0,4.09782e-08,-0.010593,-2.98023e-08,0.999944,0.0299928,-0,0,2.6077e-08,-0.222554,1.49012e-08,0.97492,0.0252377,-0,0,0,0,0,1
198,1765888725764,0.0241747,0.0172301,-0.00417916,0.884415,0.140563,-0.205747,-0.394614,0.0419862,-0,0,-1.15484e-07,-0.0104921,6.70552e-08,0.999945,0.0299928,-0,0,7.82311e-08,-0.219064,-1.3411e-07,0.975711,0.0252377,-0,0,0,0,0,1
199,1765888725797,0.0241747,0.0172301,-0.00417916,0.894485,0.122864,-0.203453,-0.378692,0.0419862,-0,0,3.35276e-08,-0.0100429,5.96046e-08,0.99995,0.0299928,-0,0,1.86265e-08,-0.196392,-1.04308e-07,0.980525,0.0252377,-0,0,0,0,0,1
200,1765888725830,0.0241747,0.0172301,-0.00417916,0.915642,0.0738871,-0.197566,-0.342211,0.0419862,-0,0,-2.42144e-08,-0.00787729,2.98023e-08,0.999969,0.0299928,-0,0,-7.45058e-09,-0.135036,-1.49012e-08,0.990841,0.0252377,-0,0,0,0,0,1
201,1765888725864,0.0241747,0.0172301,-0.00417916,0.937842,-0.0316247,-0.18281,-0.293315,0.0419862,-0,0,5.7742e-08,-0.00253069,-7.45058e-09,0.999997,0.0299928,-0,0,4.93601e-08,-0.0411284,-7.45058e-09,0.999154,0.0252377,-0,0,0,0,0,1
202,1765888725897,0.0241747,0.0172301,-0.00417916,0.928966,-0.167184,-0.148952,-0.294763,0.0419862,-0,0,3.72529e-08,0.00428542,-2.98023e-08,0.999991,0.0299928,-0,0,-7.82311e-08,0.0997332,-1.19209e-07,0.995014,0.0252377,-0,0,0,0,0,1
203,1765888725930,0.0241747,0.0172301,-0.00417916,0.904602,-0.241852,-0.105049,-0.334915,0.0419862,-0,0,-1.30385e-08,0.00963284,5.96046e-08,0.999954,0.0299928,-0,0,7.45058e-09,0.301772,-1.19209e-07,0.95338,0.0252377,-0,0,0,0,0,1
204,1765888725963,0.0241747,0.0172301,-0.00417916,0.897769,-0.259143,-0.0934713,-0.343683,0.0419862,-0,0,2.42144e-08,0.00981561,8.9407e-08,0.999952,0.0299928,-0,0,7.07805e-08,0.364008,0,0.931396,0.0252377,-0,0,0,0,0,1
205,1765888725997,0.0241747,0.0172301,-0.00417916,0.899053,-0.263561,-0.0884382,-0.338258,0.0419862,-0,0,-1.67638e-08,0.00979043,-5.96046e-08,0.999952,0.0299928,-0,0,-1.86265e-08,0.372239,7.45058e-08,0.928137,0.0252377,-0,0,0,0,0,1
206,1765888726030,0.0241747,0.0172301,-0.00417916,0.902759,-0.262114,-0.0848975,-0.330325,0.0419862,-0,0,1.86265e-09,0.00981747,1.49012e-07,0.999952,0.0299928,-0,0,2.98023e-08,0.356127,-5.96047e-08,0.934438,0.0252377,-0,0,0,0,0,1
207,1765888726063,0.0241747,0.0172301,-0.00417916,0.911076,-0.22832,-0.0830707,-0.333031,0.0419862,-0,0,-1.3411e-07,0.0100319,-1.49012e-08,0.99995,0.0299928,-0,0,9.49949e-08,0.261044,5.96046e-08,0.965327,0.0252377,-0,0,0,0,0,1
208,1765888726097,0.0241747,0.0172301,-0.00417916,0.92331,-0.161833,-0.109758,-0.330548,0.0419862,-0,0,-1.67638e-08,0.0065916,1.49012e-08,0.999978,0.0299928,-0,0,1.11759e-07,0.12675,8.9407e-08,0.991935,0.0252377,-0,0,0,0,0,1
209,1765888726130,0.0241747,0.0172301,-0.00417916,0.922796,-0.0682156,-0.141054,-0.351992,0.0419862,-0,0,-9.22009e-08,0.00136407,-7.45058e-09,0.999999,0.0299928,-0,0,1.01514e-07,0.0276562,7.45058e-08,0.999618,0.0252377,-0,0,0,0,0,1
210,1765888726163,0.0241747,0.0172301,-0.00417916,0.913297,0.00984315,-0.155886,-0.376153,0.0419862,-0,0,9.61591e-08,-0.0013922,0,0.999999,0.0299928,-0,0,3.77186e-08,-0.0270285,-9.77889e-08,0.999635,0.0252377,-0,0,0,0,0,1
211,1765888726196,0.0241747,0.0172301,-0.00417916,0.898807,0.0611955,-0.161512,-0.402883,0.0419862,-0,0,-6.47269e-08,-0.00288197,5.96046e-08,0.999996,0.0299928,-0,0,-2.79397e-09,-0.0486007,-1.22935e-07,0.998818,0.0252377,-0,0,0,0,0,1
212,1765888726230,0.0241747,0.0172301,-0.00417916,0.888715,0.079848,-0.161509,-0.421573,0.0419862,-0,0,-8.10251e-08,-0.00330937,1.11759e-08,0.999995,0.0299928,-0,0,5.4948e-08,-0.0580013,3.72529e-09,0.998317,0.0252377,-0,0,0,0,0,1
213,1765888726263,0.0241747,0.0172301,-0.00417916,0.880785,0.0867732,-0.159931,-0.437163,0.0419862,-0,0,-7.54371e-08,-0.00320761,-5.21541e-08,0.999995,0.0299928,-0,0,1.30385e-07,-0.0629431,8.19564e-08,0.998017,0.0252377,-0,0,0,0,0,1
214,1765888726296,0.0241747,0.0172301,-0.00417916,0.876731,0.0892478,-0.156492,-0.445969,0.0419862,-0,0,-2.70084e-08,-0.0038667,5.21541e-08,0.999993,0.0299928,-0,0,-2.04891e-08,-0.0664431,-8.19564e-08,0.99779,0.0252377,-0,0,0,0,0,1
215,1765888726330,0.0241747,0.0172301,-0.00417916,0.876489,0.0906138,-0.155309,-0.446582,0.0419862,-0,0,-5.7742e-08,-0.00384562,-2.98023e-08,0.999993,0.0299928,-0,0,6.51926e-08,-0.0684257,3.72529e-08,0.997656,0.0252377,-0,0,0,0,0,1
216,1765888726363,0.0241747,0.0172301,-0.00417916,0.87557,0.0910224,-0.154414,-0.448606,0.0419862,-0,0,9.77889e-08,-0.00385533,6.70552e-08,0.999993,0.0299928,-0,0,-4.09782e-08,-0.0680696,-5.96046e-08,0.997681,0.0252377,-0,0,0,0,0,1
217,1765888726396,0.0241747,0.0172301,-0.00417916,0.874627,0.0910688,-0.153304,-0.450812,0.0419862,-0,0,7.45058e-08,-0.00405146,-2.98023e-08,0.999992,0.0299928,-0,0,-8.56817e-08,-0.0688328,3.72529e-08,0.997628,0.0252377,-0,0,0,0,0,1
218,1765888726430,0.0241747,0.0172301,-0.00417916,0.873529,0.0929599,-0.150096,-0.453626,0.0419862,-0,0,-7.45058e-09,-0.00398177,1.49012e-08,0.999992,0.0299928,-0,0,5.58794e-09,-0.0697558,1.49012e-08,0.997564,0.0252377,-0,0,0,0,0,1
219,1765888726463,0.0241747,0.0172301,-0.00417916,0.871602,0.0929763,-0.148958,-0.457686,0.0419862,-0,0,6.51926e-09,-0.00399367,-1.49012e-08,0.999992,0.0299928,-0,0,-1.67638e-08,-0.0692101,-3.72529e-08,0.997602,0.0252377,-0,0,0,0,0,1
220,1765888726496,0.0241747,0.0172301,-0.00417916,0.871145,0.0931897,-0.147813,-0.458883,0.0419862,-0,0,-7.35745e-08,-0.00394784,-2.23517e-08,0.999992,0.0299928,-0,0,0,-0.0679193,5.21541e-08,0.997691,0.0252377,-0,0,0,0,0,1
221,1765888726530,0.0241747,0.0172301,-0.00417916,0.869915,0.0933511,-0.147964,-0.461129,0.0419862,-0,0,2.70083e-08,-0.00369498,2.23517e-08,0.999993,0.0299928,-0,0,-1.67638e-08,-0.0640734,-5.21541e-08,0.997945,0.0252377,-0,0,0,0,0,1
222,1765888726563,0.0241747,0.0172301,-0.00417916,0.870608,0.0936069,-0.146874,-0.460116,0.0419862,-0,0,-4.65661e-09,-0.00390108,1.49012e-08,0.999992,0.0299928,-0,0,-4.65661e-08,-0.0675297,0,0.997717,0.0252377,-0,0,0,0,0,1
223,1765888726596,0.0241747,0.0172301,-0.00417916,0.871196,0.0937987,-0.146514,-0.459079,0.0419862,-0,0,5.21541e-08,-0.00357099,1.49012e-08,0.999994,0.0299928,-0,0,-5.40167e-08,-0.0676235,-4.47035e-08,0.997711,0.0252377,-0,0,0,0,0,1
224,1765888726629,0.0241747,0.0172301,-0.00417916,0.869884,0.0932845,-0.146535,-0.461656,0.0419862,-0,0,-3.72529e-09,-0.00392033,5.96046e-08,0.999992,0.0299928,-0,0,-1.09896e-07,-0.0679098,-5.21541e-08,0.997691,0.0252377,-0,0,0,0,0,1
225,1765888726662,0.0241747,0.0172301,-0.00417916,0.869682,0.093389,-0.14662,-0.46199,0.0419862,-0,0,-6.0536e-08,-0.00387439,2.23517e-08,0.999992,0.0299928,-0,0,3.72529e-09,-0.0663401,-1.49012e-08,0.997797,0.0252377,-0,0,0,0,0,1
226,1765888726695,0.0241747,0.0172301,-0.00417916,0.870583,0.0935396,-0.14578,-0.460526,0.0419862,-0,0,1.86264e-08,-0.00415695,-5.21541e-08,0.999991,0.0299928,-0,0,7.45058e-09,-0.0688918,1.3411e-07,0.997624,0.0252377,-0,0,0,0,0,1
227,1765888726729,0.0241747,0.0172301,-0.00417916,0.870436,0.0935678,-0.145661,-0.460836,0.0419862,-0,0,-5.30854e-08,-0.00406066,-2.23517e-08,0.999992,0.0299928,-0,0,-2.04891e-08,-0.0675786,5.96047e-08,0.997714,0.0252377,-0,0,0,0,0,1
228,1765888726762,0.0241747,0.0172301,-0.00417916,0.870391,0.0936831,-0.145482,-0.460953,0.0419862,-0,0,-7.35745e-08,-0.00368343,-2.98023e-08,0.999993,0.0299928,-0,0,8.00937e-08,-0.0689143,-4.47035e-08,0.997623,0.0252377,-0,0,0,0,0,1
229,1765888726795,0.0241747,0.0172301,-0.00417916,0.869654,0.0933948,-0.145857,-0.462282,0.0419862,-0,0,1.86265e-08,-0.00386272,-9.68575e-08,0.999993,0.0299928,-0,0,1.86265e-09,-0.066348,1.19209e-07,0.997797,0.0252377,-0,0,0,0,0,1
230,1765888726829,0.0241747,0.0172301,-0.00417916,0.870407,0.0937495,-0.145294,-0.460968,0.0419862,-0,0,1.30385e-08,-0.00390452,7.45058e-09,0.999992,0.0299928,-0,0,-2.23517e-08,-0.0674137,-7.45058e-09,0.997725,0.0252377,-0,0,0,0,0,1
231,1765888726862,0.0241747,0.0172301,-0.00417916,0.870424,0.0937555,-0.144948,-0.461045,0.0419862,-0,0,1.14553e-07,-0.00412798,2.23517e-08,0.999991,0.0299928,-0,0,-6.89179e-08,-0.0691849,-8.9407e-08,0.997604,0.0252377,-0,0,0,0,0,1
232,1765888726895,0.0241747,0.0172301,-0.00417916,0.870614,0.0938597,-0.144504,-0.460803,0.0419862,-0,0,-6.51926e-08,-0.00397807,-7.45058e-09,0.999992,0.0299928,-0,0,9.31323e-08,-0.06822,-8.19564e-08,0.99767,0.0252377,-0,0,0,0,0,1
233,1765888726929,0.0241747,0.0172301,-0.00417916,0.870469,0.0938716,-0.144441,-0.461095,0.0419862,-0,0,-9.31323e-10,-0.00398362,-6.70552e-08,0.999992,0.0299928,-0,0,-8.9407e-08,-0.0679733,8.9407e-08,0.997687,0.0252377,-0,0,0,0,0,1
234,1765888726962,0.0241747,0.0172301,-0.00417916,0.871202,0.0941871,-0.144225,-0.459711,0.0419862,-0,0,1.06171e-07,-0.00370285,-8.9407e-08,0.999993,0.0299928,-0,0,-2.42144e-08,-0.0692483,8.19564e-08,0.997599,0.0252377,-0,0,0,0,0,1
235,1765888726995,0.0241747,0.0172301,-0.00417916,0.869394,0.0934332,-0.1449,-0.463064,0.0419862,-0,0,7.72998e-08,-0.00368471,1.49012e-08,0.999993,0.0299928,-0,0,-1.60187e-07,-0.0687367,7.45058e-09,0.997635,0.0252377,-0,0,0,0,0,1
236,1765888727029,0.0241747,0.0172301,-0.00417916,0.869482,0.0934578,-0.144394,-0.463052,0.0419862,-0,0,1.21072e-08,-0.00402075
