frame,timestamp,node0_pos_x,node0_pos_y,node0_pos_z,node0_rot_x,node0_rot_y,node0_rot_z,node0_rot_w,node1_pos_x,node1_pos_y,node1_pos_z,node1_rot_x,node1_rot_y,node1_rot_z,node1_rot_w,node2_pos_x,node2_pos_y,node2_pos_z,node2_rot_x,node2_rot_y,node2_rot_z,node2_rot_w,node3_pos_x,node3_pos_y,node3_pos_z,node3_rot_x,node3_rot_y,node3_rot_z,node3_rot_w,node4_pos_x,node4_pos_y,node4_pos_z,node4_rot_x,node4_rot_y,node4_rot_z,node4_rot_w,node5_pos_x,node5_pos_y,node5_pos_z,node5_rot_x,node5_rot_y,node5_rot_z,node5_rot_w,node6_pos_x,node6_pos_y,node6_pos_z,node6_rot_x,node6_rot_y,node6_rot_z,node6_rot_w,node7_pos_x,node7_pos_y,node7_pos_z,node7_rot_x,node7_rot_y,node7_rot_z,node7_rot_w,node8_pos_x,node8_pos_y,node8_pos_z,node8_rot_x,node8_rot_y,node8_rot_z,node8_rot_w,node9_pos_x,node9_pos_y,node9_pos_z,node9_rot_x,node9_rot_y,node9_rot_z,node9_rot_w,node10_pos_x,node10_pos_y,node10_pos_z,node10_rot_x,node10_rot_y,node10_rot_z,node10_rot_w,node11_pos_x,node11_pos_y,node11_pos_z,node11_rot_x,node11_rot_y,node11_rot_z,node11_rot_w,node12_pos_x,node12_pos_y,node12_pos_z,node12_rot_x,node12_rot_y,node12_rot_z,node12_rot_w,node13_pos_x,node13_pos_y,node13_pos_z,node13_rot_x,node13_rot_y,node13_rot_z,node13_rot_w,node14_pos_x,node14_pos_y,node14_pos_z,node14_rot_x,node14_rot_y,node14_rot_z,node14_rot_w,node15_pos_x,node15_pos_y,node15_pos_z,node15_rot_x,node15_rot_y,node15_rot_z,node15_rot_w,node16_pos_x,node16_pos_y,node16_pos_z,node16_rot_x,node16_rot_y,node16_rot_z,node16_rot_w,node17_pos_x,node17_pos_y,node17_pos_z,node17_rot_x,node17_rot_y,node17_rot_z,node17_rot_w,node18_pos_x,node18_pos_y,node18_pos_z,node18_rot_x,node18_rot_y,node18_rot_z,node18_rot_w,node19_pos_x,node19_pos_y,node19_pos_z,node19_rot_x,node19_rot_y,node19_rot_z,node19_rot_w,node20_pos_x,node20_pos_y,node20_pos_z,node20_rot_x,node20_rot_y,node20_rot_z,node20_rot_w,node21_pos_x,node21_pos_y,node21_pos_z,node21_rot_x,node21_rot_y,node21_rot_z,node21_rot_w,node22_pos_x,node22_pos_y,node22_pos_z,node22_rot_x,node22_rot_y,node22_rot_z,node22_rot_w,node23_pos_x,node23_pos_y,node23_pos_z,node23_rot_x,node23_rot_y,node23_rot_z,node23_rot_w,node24_pos_x,node24_pos_y,node24_pos_z,node24_rot_x,node24_rot_y,node24_rot_z,node24_rot_w
1444,1765961291360,0,-0,0,0.860273,-0.256307,0.352684,0.264389,0.0241747,0.0172301,-0.00417916,0.76858,0.144412,-0.156664,-0.60323,0.0419862,-0,0,-6.51926e-08,-0.00525401,5.96047e-08,0.999986,0.0299928,-0,0,1.04308e-07,-0.154274,-2.23517e-08,0.988028,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0526052,0.0166673,-0.072954,0.995808,0.0397413,-1.86322e-09,1.73499e-18,-4.42378e-09,-0.00210074,-4.0629e-08,0.999998,0.0222621,-0,0,-1.86265e-09,-0.0955026,6.47269e-08,0.995429,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0172068,0.111097,0.0329302,0.993115,0.047809,-4.65661e-09,1.86265e-09,1.86264e-09,-0.00331629,4.22005e-09,0.999995,0.0275853,-0,0,-4.65661e-09,-0.178243,-3.49246e-08,0.983986,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.12151,0.175125,0.0907814,0.972792,0.0414577,-0,0,-1.02445e-08,-0.00343467,-2.6077e-08,0.999994,0.0259039,-0,0,3.6438e-08,-0.125773,4.65661e-08,0.992059,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.127591,0.153243,0.213335,0.956413,0.0310657,-3.72529e-09,0,-2.04891e-08,-6.90185e-05,7.26432e-08,1,0.0162693,-0,0,-6.98492e-09,0.0087618,-1.43424e-07,0.999962,0.0176072,-0,0,0,0,0,1
1445,1765961291368,0,-0,0,0.861175,-0.255219,0.352993,0.261953,0.0241747,0.0172301,-0.00417916,0.764683,0.146501,-0.155143,-0.608052,0.0419862,-0,0,-2.42144e-08,-0.00515097,-2.98023e-08,0.999987,0.0299928,-0,0,8.19564e-08,-0.157707,7.45058e-09,0.987486,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0524925,0.0159435,-0.0740049,0.995748,0.0397413,-1.86322e-09,1.73499e-18,-1.95578e-08,-0.00210162,-1.29221e-08,0.999998,0.0222621,-0,0,9.31323e-09,-0.0957041,5.12227e-08,0.99541,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.017214,0.110447,0.0321643,0.993212,0.047809,-4.65661e-09,1.86265e-09,4.65661e-10,-0.00332759,1.04774e-08,0.999994,0.0275853,-0,0,1.86264e-09,-0.178524,-7.79983e-09,0.983936,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.119723,0.174689,0.0902476,0.973142,0.0414577,-0,0,-3.35276e-08,-0.00374905,4.28408e-08,0.999993,0.0259039,-0,0,-9.25502e-09,-0.124816,-4.00469e-08,0.99218,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.126892,0.151999,0.212281,0.956939,0.0310657,-3.72529e-09,0,-6.75209e-09,-9.16422e-05,-3.72529e-08,1,0.0162693,-0,0,-3.63216e-08,0.00906979,1.30385e-08,0.999959,0.0176072,-0,0,0,0,0,1
1446,1765961291377,0,-0,0,0.861104,-0.255382,0.352996,0.262024,0.0241747,0.0172301,-0.00417916,0.760524,0.149415,-0.153292,-0.613009,0.0419862,-0,0,-1.22935e-07,-0.00520622,-2.23517e-08,0.999986,0.0299928,-0,0,3.72529e-09,-0.159881,5.21541e-08,0.987136,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0539149,0.0153705,-0.0747593,0.995624,0.0397413,-1.86322e-09,1.73499e-18,-1.16415e-08,-0.00213992,3.01516e-08,0.999998,0.0222621,-0,0,2.23517e-08,-0.097321,-1.12923e-08,0.995253,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0174016,0.109833,0.0311586,0.993309,0.047809,-4.65661e-09,1.86265e-09,-1.86264e-09,-0.00291953,1.29221e-08,0.999996,0.0275853,-0,0,-5.58794e-09,-0.179335,-3.45754e-08,0.983788,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.118691,0.173847,0.0892476,0.973511,0.0414577,-0,0,-3.44589e-08,-0.0037762,-5.58794e-09,0.999993,0.0259039,-0,0,-2.15368e-09,-0.125632,-4.00469e-08,0.992077,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.126477,0.151512,0.211567,0.957229,0.0310657,-3.72529e-09,0,-9.77889e-09,-9.16393e-05,2.23517e-08,1,0.0162693,-0,0,1.234e-08,0.00772887,-5.21541e-08,0.99997,0.0176072,-0,0,0,0,0,1
1447,1765961291384,0,-0,0,0.861044,-0.255518,0.352998,0.262084,0.0241747,0.0172301,-0.00417916,0.756497,0.151906,-0.151725,-0.617751,0.0419862,-0,0,-7.26432e-08,-0.00510717,8.19564e-08,0.999987,0.0299928,-0,0,-4.09782e-08,-0.16059,-6.70552e-08,0.987021,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0546316,0.0144076,-0.0758268,0.995519,0.0397413,-1.86322e-09,1.73499e-18,-1.62981e-08,-0.00218098,1.01398e-07,0.999998,0.0222621,-0,0,-1.86265e-09,-0.0984455,-9.45293e-08,0.995142,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0171441,0.109792,0.0304431,0.99334,0.047809,-4.65661e-09,1.86265e-09,1.39698e-09,-0.00349566,1.86847e-08,0.999994,0.0275853,-0,0,-2.79397e-09,-0.178661,-5.3551e-09,0.983911,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.116105,0.173628,0.0889657,0.973888,0.0414577,-0,0,1.21072e-08,-0.00388872,-1.86264e-09,0.999992,0.0259039,-0,0,2.44472e-08,-0.124874,1.95578e-08,0.992173,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.122247,0.147882,0.209917,0.958708,0.0310657,-3.72529e-09,0,-8.84756e-09,-0.000123004,5.58794e-09,1,0.0162693,-0,0,4.14439e-08,0.00856293,-1.95578e-08,0.999963,0.0176072,-0,0,0,0,0,1
1448,1765961291393,0,-0,0,0.861527,-0.255067,0.353181,0.26077,0.0241747,0.0172301,-0.00417916,0.753965,0.153302,-0.150449,-0.620807,0.0419862,-0,0,1.49012e-08,-0.00498942,-1.49012e-08,0.999988,0.0299928,-0,0,3.35276e-08,-0.161232,7.45058e-09,0.986916,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.055225,0.0141038,-0.076144,0.995466,0.0397413,-1.86322e-09,1.73499e-18,-1.46683e-08,-0.00214741,-5.64614e-08,0.999998,0.0222621,-0,0,1.11759e-08,-0.0992465,5.57629e-08,0.995063,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0175516,0.108796,0.0297173,0.993465,0.047809,-4.65661e-09,1.86265e-09,3.72529e-09,-0.00351649,-8.81846e-09,0.999994,0.0275853,-0,0,-1.86265e-09,-0.179513,-3.25963e-09,0.983756,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.11288,0.172256,0.0888048,0.974525,0.0414577,-0,0,-9.31323e-10,-0.00371583,-2.23517e-08,0.999993,0.0259039,-0,0,3.03844e-08,-0.125356,3.63216e-08,0.992112,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.120458,0.146085,0.209627,0.959273,0.0310657,-3.72529e-09,0,4.30737e-08,-2.30605e-05,4.56348e-08,1,0.0162693,-0,0,6.98492e-09,0.00891648,-9.49949e-08,0.99996,0.0176072,-0,0,0,0,0,1
1449,1765961291402,0,-0,0,0.861844,-0.255003,0.353195,0.259745,0.0241747,0.0172301,-0.00417916,0.746023,0.159314,-0.146767,-0.629705,0.0419862,-0,0,5.02914e-08,-0.00480321,-1.49012e-08,0.999988,0.0299928,-0,0,-8.56817e-08,-0.164375,-7.45058e-09,0.986398,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0558824,0.0141588,-0.0768993,0.995371,0.0397413,-1.86322e-09,1.73499e-18,1.16415e-09,-0.00221862,-9.37143e-08,0.999998,0.0222621,-0,0,7.45058e-09,-0.100724,1.14902e-07,0.994914,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0238067,0.10877,0.0286365,0.993369,0.047809,-4.65661e-09,1.86265e-09,-3.25963e-09,-0.00352485,1.97906e-09,0.999994,0.0275853,-0,0,4.65661e-09,-0.181164,1.86264e-09,0.983453,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.110749,0.170412,0.0869755,0.975259,0.0414577,-0,0,-2.79397e-09,-0.00339429,-2.23517e-08,0.999994,0.0259039,-0,0,-1.42027e-08,-0.126712,5.02914e-08,0.99194,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.116523,0.14284,0.207993,0.960603,0.0310657,-3.72529e-09,0,-1.81608e-08,-7.50539e-05,-3.1665e-08,1,0.0162693,-0,0,3.37604e-08,0.00934966,-4.84288e-08,0.999956,0.0176072,-0,0,0,0,0,1
1450,1765961291410,0,-0,0,0.862308,-0.254887,0.352937,0.258708,0.0241747,0.0172301,-0.00417916,0.744094,0.15981,-0.146752,-0.631862,0.0419862,-0,0,6.70552e-08,-0.00485573,-5.96046e-08,0.999988,0.0299928,-0,0,2.23517e-08,-0.166832,5.21541e-08,0.985985,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0558587,0.0138522,-0.0776933,0.995315,0.0397413,-1.86322e-09,1.73499e-18,1.97906e-08,-0.00221347,4.35393e-08,0.999998,0.0222621,-0,0,-2.6077e-08,-0.101596,-5.6345e-08,0.994826,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0243258,0.107902,0.0281656,0.993465,0.047809,-4.65661e-09,1.86265e-09,-4.65661e-10,-0.00356199,-5.33764e-08,0.999994,0.0275853,-0,0,9.31323e-09,-0.182058,5.66943e-08,0.983288,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.10859,0.167182,0.0850624,0.976229,0.0414577,-0,0,3.72529e-09,-0.00384511,2.98023e-08,0.999993,0.0259039,-0,0,-1.64146e-08,-0.128338,-1.58325e-08,0.991731,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.112776,0.138178,0.206451,0.962064,0.0310657,-3.72529e-09,0,1.25729e-08,-6.4922e-05,2.04891e-08,1,0.0162693,-0,0,4.07454e-08,0.00929736,-3.63216e-08,0.999957,0.0176072,-0,0,0,0,0,1
1451,1765961291418,0,-0,0,0.862594,-0.255325,0.352431,0.257884,0.0241747,0.0172301,-0.00417916,0.738622,0.163306,-0.146431,-0.637437,0.0419862,-0,0,-6.14673e-08,-0.00457031,6.70552e-08,0.99999,0.0299928,-0,0,-1.11759e-08,-0.16829,-3.72529e-08,0.985738,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0565982,0.0133059,-0.0791016,0.99517,0.0397413,-1.86322e-09,1.73499e-18,0,-0.00224001,7.567e-09,0.999997,0.0222621,-0,0,-1.30385e-08,-0.102423,-4.65661e-09,0.994741,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0303016,0.106526,0.02611,0.993505,0.047809,-4.65661e-09,1.86265e-09,3.72529e-09,-0.00348983,3.34112e-08,0.999994,0.0275853,-0,0,2.79397e-09,-0.184602,-5.79748e-08,0.982813,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.105999,0.165697,0.0840055,0.976858,0.0414577,-0,0,3.81842e-08,-0.00375082,-3.72529e-09,0.999993,0.0259039,-0,0,-6.40284e-08,-0.126377,2.23517e-08,0.991982,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.112593,0.137489,0.205614,0.962363,0.0310657,-3.72529e-09,0,-2.86382e-08,-7.47489e-05,1.29454e-07,1,0.0162693,-0,0,4.23752e-08,0.00807223,-1.73226e-07,0.999967,0.0176072,-0,0,0,0,0,1
1452,1765961291426,0,-0,0,0.862448,-0.257564,0.351306,0.257707,0.0241747,0.0172301,-0.00417916,0.738095,0.16476,-0.145495,-0.637888,0.0419862,-0,0,3.53903e-08,-0.00484818,-2.98023e-08,0.999988,0.0299928,-0,0,-2.6077e-08,-0.171354,-1.49012e-08,0.98521,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.056842,0.0120363,-0.0801731,0.995086,0.0397413,-1.86322e-09,1.73499e-18,1.07102e-08,-0.00223841,7.32252e-08,0.999997,0.0222621,-0,0,-3.1665e-08,-0.102038,-3.57395e-08,0.994781,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0299358,0.106033,0.0254655,0.993586,0.047809,-4.65661e-09,1.86265e-09,2.32831e-09,-0.00346087,5.37839e-08,0.999994,0.0275853,-0,0,-1.58325e-08,-0.184093,-7.77654e-08,0.982909,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.103205,0.164385,0.0834205,0.977429,0.0414577,-0,0,2.79397e-08,-0.0034334,-1.67638e-08,0.999994,0.0259039,-0,0,-1.5134e-08,-0.128051,1.21072e-08,0.991768,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.110449,0.134207,0.204361,0.963341,0.0310657,-3.72529e-09,0,-2.53785e-08,-8.70787e-07,8.3819e-08,1,0.0162693,-0,0,5.21541e-08,0.00620472,-1.15484e-07,0.999981,0.0176072,-0,0,0,0,0,1
1453,1765961291435,0,-0,0,0.862337,-0.257829,0.351301,0.25782,0.0241747,0.0172301,-0.00417916,0.733624,0.168154,-0.145116,-0.642232,0.0419862,-0,0,2.23517e-08,-0.00445042,3.72529e-08,0.99999,0.0299928,-0,0,1.49012e-08,-0.173797,-8.9407e-08,0.984781,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0584007,0.011004,-0.0809324,0.994946,0.0397413,-1.86322e-09,1.73499e-18,-7.91624e-09,-0.00222463,9.10368e-08,0.999997,0.0222621,-0,0,-3.72529e-09,-0.10272,-1.25612e-07,0.99471,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0298509,0.102426,0.022841,0.99403,0.047809,-4.65661e-09,1.86265e-09,5.58794e-09,-0.00353009,5.82077e-10,0.999994,0.0275853,-0,0,-4.65661e-09,-0.185245,-1.86265e-09,0.982692,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.102164,0.163319,0.0825283,0.977793,0.0414577,-0,0,1.49012e-08,-0.00342273,6.61239e-08,0.999994,0.0259039,-0,0,1.851e-08,-0.128971,-5.4948e-08,0.991648,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.108482,0.132139,0.203186,0.964099,0.0310657,-3.72529e-09,0,2.42144e-08,-6.29658e-05,-1.95578e-08,1,0.0162693,-0,0,2.63099e-08,0.00676336,-2.79397e-09,0.999977,0.0176072,-0,0,0,0,0,1
1454,1765961291444,0,-0,0,0.862749,-0.258246,0.350848,0.256695,0.0241747,0.0172301,-0.00417916,0.733045,0.168323,-0.145169,-0.642837,0.0419862,-0,0,-1.99303e-07,-0.00448478,3.72529e-08,0.99999,0.0299928,-0,0,-7.07805e-08,-0.173691,1.04308e-07,0.9848,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0596856,0.00982067,-0.0810745,0.994871,0.0397413,-1.86322e-09,1.73499e-18,8.3819e-09,-0.00264202,4.70318e-08,0.999996,0.0222621,-0,0,-1.49012e-08,-0.103954,-3.03844e-08,0.994582,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0273709,0.101812,0.0225605,0.994171,0.047809,-4.65661e-09,1.86265e-09,-1.39698e-09,-0.00309663,-1.74041e-08,0.999995,0.0275853,-0,0,-1.86265e-09,-0.184946,4.07454e-08,0.982749,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0999362,0.159736,0.0801305,0.978814,0.0414577,-0,0,1.58325e-08,-0.0037801,-6.51926e-09,0.999993,0.0259039,-0,0,1.28057e-08,-0.128352,4.65661e-09,0.991729,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.10846,0.130441,0.202916,0.964389,0.0310657,-3.72529e-09,0,1.53668e-08,-7.2612e-05,1.50874e-07,1,0.0162693,-0,0,-3.25963e-09,0.00452137,-1.67638e-07,0.99999,0.0176072,-0,0,0,0,0,1
1455,1765961291451,0,-0,0,0.863066,-0.258777,0.35073,0.255244,0.0241747,0.0172301,-0.00417916,0.728413,0.172517,-0.144187,-0.647196,0.0419862,-0,0,4.09782e-08,-0.00435504,5.21541e-08,0.999991,0.0299928,-0,0,-1.30385e-07,-0.178078,0,0.984016,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0574152,0.00922239,-0.0822158,0.994917,0.0397413,-1.86322e-09,1.73499e-18,1.86265e-09,-0.00221549,-1.0943e-08,0.999998,0.0222621,-0,0,-9.31323e-09,-0.105016,2.59606e-08,0.99447,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0269966,0.101801,0.021813,0.994199,0.047809,-4.65661e-09,1.86265e-09,1.39698e-09,-0.00345355,2.78815e-08,0.999994,0.0275853,-0,0,7.45058e-09,-0.184102,-4.51691e-08,0.982907,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.100686,0.158781,0.0794401,0.978948,0.0414577,-0,0,-3.72529e-09,-0.00378198,2.04891e-08,0.999993,0.0259039,-0,0,7.91624e-09,-0.128665,-4.37722e-08,0.991688,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.107443,0.127755,0.20172,0.965113,0.0310657,-3.72529e-09,0,-6.75209e-09,-6.35628e-05,-1.11759e-08,1,0.0162693,-0,0,-1.00117e-08,0.00353055,1.95578e-08,0.999994,0.0176072,-0,0,0,0,0,1
1456,1765961291459,0,-0,0,0.863429,-0.258995,0.350922,0.253483,0.0241747,0.0172301,-0.00417916,0.726771,0.173848,-0.144074,-0.648709,0.0419862,-0,0,-3.1665e-08,-0.0042636,5.21541e-08,0.999991,0.0299928,-0,0,-1.11759e-07,-0.17952,0,0.983754,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0585193,0.00683365,-0.0822443,0.994869,0.0397413,-1.86322e-09,1.73499e-18,7.91624e-09,-0.00224868,1.32713e-08,0.999997,0.0222621,-0,0,-7.45058e-09,-0.105874,-2.36323e-08,0.99438,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,-0.0327369,0.100756,0.0211168,0.994148,0.047809,-4.65661e-09,1.86265e-09,1.86265e-09,-0.00366442,6.63567e-09,0.999993,0.0275853,-0,0,-1.02445e-08,-0.185411,-2.14204e-08,0.982661,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0997582,0.157686,0.078684,0.979281,0.0414577,-0,0,1.95578e-08,-0.00374593,1.11759e-08,0.999993,0.0259039,-0,0,-5.12227e-09,-0.128899,4.65661e-09,0.991658,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.105358,0.126906,0.201341,0.965534,0.0310657,-3.72529e-09,0,-4.88944e-09,-0.000203637,-5.68107e-08,1,0.0162693,-0,0,1.67638e-08,0.00283351,7.35745e-08,0.999996,0.0176072,-0,0,0,0,0,1
