frame,timestamp,CMC_pos_x,CMC_pos_y,CMC_pos_z,CMC_rot_x,CMC_rot_y,CMC_rot_z,CMC_rot_w,MCP_pos_x,MCP_pos_y,MCP_pos_z,MCP_rot_x,MCP_rot_y,MCP_rot_z,MCP_rot_w,IP_pos_x,IP_pos_y,IP_pos_z,IP_rot_x,IP_rot_y,IP_rot_z,IP_rot_w,Tip_pos_x,Tip_pos_y,Tip_pos_z,Tip_rot_x,Tip_rot_y,Tip_rot_z,Tip_rot_w
93,1765954843794,0.0241747,0.0172301,-0.00417916,0.873569,-0.27703,-0.07743,-0.3926,0.0419862,-0,0,-5.58794e-08,0.016662,-2.98023e-08,0.999861,0.0299928,-0,0,-1.09896e-07,0.431541,-4.47035e-08,0.902094,0.0252377,-0,0,0,0,0,1
94,1765954843828,0.0241747,0.0172301,-0.00417916,0.87351,-0.277024,-0.0773266,-0.392758,0.0419862,-0,0,-4.09782e-08,0.016651,0,0.999861,0.0299928,-0,0,1.86265e-08,0.431451,0,0.902137,0.0252377,-0,0,0,0,0,1
95,1765954843861,0.0241747,0.0172301,-0.00417916,0.873102,-0.276359,-0.0775512,-0.394087,0.0419862,-0,0,1.86265e-08,0.0168261,-5.96047e-08,0.999858,0.0299928,-0,0,-5.40167e-08,0.435313,5.96046e-08,0.900279,0.0252377,-0,0,0,0,0,1
96,1765954843894,0.0241747,0.0172301,-0.00417916,0.873659,-0.276669,-0.0774169,-0.392659,0.0419862,-0,0,-7.45058e-09,0.0165938,1.49012e-07,0.999862,0.0299928,-0,0,-2.42144e-08,0.430236,-1.19209e-07,0.902717,0.0252377,-0,0,0,0,0,1
97,1765954843927,0.0241747,0.0172301,-0.00417916,0.873733,-0.276691,-0.0775253,-0.392458,0.0419862,-0,0,-3.35276e-08,0.0164897,5.96046e-08,0.999864,0.0299928,-0,0,4.84288e-08,0.430103,0,0.90278,0.0252377,-0,0,0,0,0,1
98,1765954843961,0.0241747,0.0172301,-0.00417916,0.873688,-0.276721,-0.0775918,-0.392524,0.0419862,-0,0,2.23517e-08,0.0165138,2.98023e-08,0.999864,0.0299928,-0,0,8.9407e-08,0.429963,-8.9407e-08,0.902846,0.0252377,-0,0,0,0,0,1
99,1765954843994,0.0241747,0.0172301,-0.00417916,0.873309,-0.276045,-0.0779037,-0.393779,0.0419862,-0,0,-3.72529e-08,0.0166882,-1.78814e-07,0.999861,0.0299928,-0,0,-3.72529e-08,0.433371,1.49012e-07,0.901216,0.0252377,-0,0,0,0,0,1
100,1765954844028,0.0241747,0.0172301,-0.00417916,0.873315,-0.275843,-0.0778992,-0.393908,0.0419862,-0,0,1.67638e-08,0.0165312,0,0.999863,0.0299928,-0,0,1.19209e-07,0.432003,-1.49012e-08,0.901872,0.0252377,-0,0,0,0,0,1
101,1765954844061,0.0241747,0.0172301,-0.00417916,0.873815,-0.276397,-0.0777535,-0.392437,0.0419862,-0,0,1.30385e-08,0.0163145,-5.96046e-08,0.999867,0.0299928,-0,0,-2.79397e-08,0.427658,-1.49012e-08,0.90394,0.0252377,-0,0,0,0,0,1
102,1765954844094,0.0241747,0.0172301,-0.00417916,0.873141,-0.275434,-0.077684,-0.394621,0.0419862,-0,0,9.31323e-09,0.0165563,2.98023e-08,0.999863,0.0299928,-0,0,3.53903e-08,0.431467,-1.49012e-08,0.902129,0.0252377,-0,0,0,0,0,1
103,1765954844127,0.0241747,0.0172301,-0.00417916,0.873111,-0.275442,-0.0776934,-0.394679,0.0419862,-0,0,1.86265e-08,0.0165059,-5.96047e-08,0.999864,0.0299928,-0,0,-3.53903e-08,0.431411,2.98023e-08,0.902156,0.0252377,-0,0,0,0,0,1
104,1765954844161,0.0241747,0.0172301,-0.00417916,0.873622,-0.275299,-0.078093,-0.393569,0.0419862,-0,0,-1.86265e-08,0.0165741,-1.49012e-07,0.999863,0.0299928,-0,0,-7.45058e-09,0.431361,1.49012e-07,0.902179,0.0252377,-0,0,0,0,0,1
105,1765954844194,0.0241747,0.0172301,-0.00417916,0.874757,-0.275328,-0.0786135,-0.390916,0.0419862,-0,0,-9.31323e-08,0.016451,5.96046e-08,0.999865,0.0299928,-0,0,1.45286e-07,0.429717,-4.47035e-08,0.902963,0.0252377,-0,0,0,0,0,1
106,1765954844227,0.0241747,0.0172301,-0.00417916,0.873652,-0.275302,-0.0781137,-0.393496,0.0419862,-0,0,-1.86265e-09,0.0165106,0,0.999864,0.0299928,-0,0,-7.45058e-09,0.431134,7.45058e-08,0.902288,0.0252377,-0,0,0,0,0,1
107,1765954844261,0.0241747,0.0172301,-0.00417916,0.873153,-0.275226,-0.0776711,-0.394744,0.0419862,-0,0,3.91155e-08,0.0164559,0,0.999865,0.0299928,-0,0,-5.02914e-08,0.431091,-4.47035e-08,0.902308,0.0252377,-0,0,0,0,0,1
108,1765954844294,0.0241747,0.0172301,-0.00417916,0.873092,-0.275205,-0.0776546,-0.394894,0.0419862,-0,0,0,0.0164369,8.9407e-08,0.999865,0.0299928,-0,0,-2.04891e-08,0.430882,-7.45058e-08,0.902408,0.0252377,-0,0,0,0,0,1
109,1765954844327,0.0241747,0.0172301,-0.00417916,0.873172,-0.275154,-0.0777066,-0.394744,0.0419862,-0,0,-2.98023e-08,0.016465,1.19209e-07,0.999864,0.0299928,-0,0,-2.42144e-08,0.430678,-7.45058e-08,0.902506,0.0252377,-0,0,0,0,0,1
110,1765954844360,0.0241747,0.0172301,-0.00417916,0.873196,-0.275101,-0.0777298,-0.394723,0.0419862,-0,0,2.79397e-08,0.0164679,2.98023e-08,0.999864,0.0299928,-0,0,-9.49949e-08,0.430577,-8.9407e-08,0.902554,0.0252377,-0,0,0,0,0,1
111,1765954844394,0.0241747,0.0172301,-0.00417916,0.873143,-0.275098,-0.0777323,-0.394841,0.0419862,-0,0,-4.28408e-08,0.016465,-2.98023e-08,0.999864,0.0299928,-0,0,1.49012e-08,0.430553,4.47035e-08,0.902565,0.0252377,-0,0,0,0,0,1
112,1765954844427,0.0241747,0.0172301,-0.00417916,0.872536,-0.274323,-0.0780067,-0.396664,0.0419862,-0,0,-3.1665e-08,0.0170062,5.96047e-08,0.999855,0.0299928,-0,0,8.19564e-08,0.434221,1.49012e-08,0.900806,0.0252377,-0,0,0,0,0,1
113,1765954844460,0.0241747,0.0172301,-0.00417916,0.873652,-0.274931,-0.0782949,-0.393721,0.0419862,-0,0,-4.84288e-08,0.0163693,-2.98023e-08,0.999866,0.0299928,-0,0,-3.35276e-08,0.429601,-1.04308e-07,0.903019,0.0252377,-0,0,0,0,0,1
114,1765954844494,0.0241747,0.0172301,-0.00417916,0.873284,-0.274292,-0.078608,-0.394918,0.0419862,-0,0,1.86264e-08,0.0166053,0,0.999862,0.0299928,-0,0,-3.72529e-09,0.433227,-1.49012e-08,0.901285,0.0252377,-0,0,0,0,0,1
115,1765954844527,0.0241747,0.0172301,-0.00417916,0.87373,-0.274821,-0.0785052,-0.393582,0.0419862,-0,0,-3.91155e-08,0.0163318,0,0.999867,0.0299928,-0,0,2.23517e-08,0.428534,-5.96046e-08,0.903526,0.0252377,-0,0,0,0,0,1
116,1765954844560,0.0241747,0.0172301,-0.00417916,0.873192,-0.274299,-0.078862,-0.395065,0.0419862,-0,0,5.02914e-08,0.0165569,-1.19209e-07,0.999863,0.0299928,-0,0,-3.72529e-08,0.43252,1.49012e-07,0.901625,0.0252377,-0,0,0,0,0,1
117,1765954844593,0.0241747,0.0172301,-0.00417916,0.873305,-0.274293,-0.0790381,-0.394785,0.0419862,-0,0,-1.00583e-07,0.0164921,2.08616e-07,0.999864,0.0299928,-0,0,1.67638e-07,0.432151,-1.49012e-07,0.901801,0.0252377,-0,0,0,0,0,1
118,1765954844626,0.0241747,0.0172301,-0.00417916,0.873497,-0.274237,-0.0792507,-0.394356,0.0419862,-0,0,3.72529e-09,0.016478,5.96047e-08,0.999864,0.0299928,-0,0,-3.35276e-08,0.43202,2.98023e-08,0.901864,0.0252377,-0,0,0,0,0,1
119,1765954844659,0.0241747,0.0172301,-0.00417916,0.872719,-0.273626,-0.0796989,-0.396406,0.0419862,-0,0,-1.30385e-08,0.0166218,1.49012e-07,0.999862,0.0299928,-0,0,1.11759e-08,0.434798,-1.3411e-07,0.900528,0.0252377,-0,0,0,0,0,1
120,1765954844693,0.0241747,0.0172301,-0.00417916,0.872584,-0.273444,-0.0798944,-0.39679,0.0419862,-0,0,2.98023e-08,0.0164978,1.49012e-07,0.999864,0.0299928,-0,0,4.47035e-08,0.433568,-1.63913e-07,0.901121,0.0252377,-0,0,0,0,0,1
121,1765954844726,0.0241747,0.0172301,-0.00417916,0.872412,-0.273398,-0.079943,-0.397191,0.0419862,-0,0,4.84288e-08,0.0164754,-5.96046e-08,0.999864,0.0299928,-0,0,-5.96046e-08,0.433072,1.49012e-07,0.901359,0.0252377,-0,0,0,0,0,1
122,1765954844759,0.0241747,0.0172301,-0.00417916,0.871297,-0.273431,-0.0795845,-0.399679,0.0419862,-0,0,-4.65661e-08,0.0165305,2.98023e-08,0.999863,0.0299928,-0,0,-4.47035e-08,0.434514,-1.49012e-07,0.900665,0.0252377,-0,0,0,0,0,1
123,1765954844792,0.0241747,0.0172301,-0.00417916,0.872401,-0.273432,-0.080161,-0.397146,0.0419862,-0,0,0,0.016452,5.96047e-08,0.999865,0.0299928,-0,0,1.11759e-07,0.432788,0,0.901496,0.0252377,-0,0,0,0,0,1
124,1765954844825,0.0241747,0.0172301,-0.00417916,0.872446,-0.273377,-0.080205,-0.397077,0.0419862,-0,0,8.00938e-08,0.0164386,1.19209e-07,0.999865,0.0299928,-0,0,-6.70552e-08,0.432615,-1.78814e-07,0.901579,0.0252377,-0,0,0,0,0,1
125,1765954844858,0.0241747,0.0172301,-0.00417916,0.871244,-0.273401,-0.0797032,-0.399792,0.0419862,-0,0,5.58794e-09,0.0165067,-2.98023e-08,0.999864,0.0299928,-0,0,-7.82311e-08,0.434108,5.96047e-08,0.900861,0.0252377,-0,0,0,0,0,1
126,1765954844892,0.0241747,0.0172301,-0.00417916,0.873182,-0.273501,-0.0809118,-0.395226,0.0419862,-0,0,1.22935e-07,0.0164173,8.9407e-08,0.999865,0.0299928,-0,0,-2.23517e-08,0.432335,-1.19209e-07,0.901713,0.0252377,-0,0,0,0,0,1
127,1765954844925,0.0241747,0.0172301,-0.00417916,0.873092,-0.273567,-0.0809247,-0.395377,0.0419862,-0,0,-5.21541e-08,0.0163706,-2.98023e-08,0.999866,0.0299928,-0,0,2.98023e-08,0.432365,1.04308e-07,0.901699,0.0252377,-0,0,0,0,0,1
128,1765954844958,0.0241747,0.0172301,-0.00417916,0.872477,-0.273506,-0.0804641,-0.396867,0.0419862,-0,0,8.75443e-08,0.0164268,8.9407e-08,0.999865,0.0299928,-0,0,-9.31323e-08,0.432521,-5.96046e-08,0.901624,0.0252377,-0,0,0,0,0,1
129,1765954844991,0.0241747,0.0172301,-0.00417916,0.87306,-0.273613,-0.0809757,-0.395405,0.0419862,-0,0,-2.98023e-08,0.0163649,-1.78814e-07,0.999866,0.0299928,-0,0,-4.84288e-08,0.432307,1.78814e-07,0.901727,0.0252377,-0,0,0,0,0,1
130,1765954845025,0.0241747,0.0172301,-0.00417916,0.872966,-0.273636,-0.0809426,-0.395604,0.0419862,-0,0,3.53903e-08,0.0163994,0,0.999866,0.0299928,-0,0,1.11759e-08,0.432264,0,0.901747,0.0252377,-0,0,0,0,0,1
131,1765954845058,0.0241747,0.0172301,-0.00417916,0.871856,-0.273698,-0.0806234,-0.398065,0.0419862,-0,0,-5.7742e-08,0.0164702,8.9407e-08,0.999864,0.0299928,-0,0,7.07805e-08,0.433783,-1.19209e-07,0.901018,0.0252377,-0,0,0,0,0,1
132,1765954845091,0.0241747,0.0172301,-0.00417916,0.871307,-0.273147,-0.0807232,-0.399623,0.0419862,-0,0,-3.72529e-09,0.0165777,-5.96047e-08,0.999863,0.0299928,-0,0,1.86265e-08,0.437487,7.45058e-08,0.899225,0.0252377,-0,0,0,0,0,1
133,1765954845125,0.0241747,0.0172301,-0.00417916,0.871299,-0.273154,-0.0807979,-0.399621,0.0419862,-0,0,4.09782e-08,0.0165784,0,0.999863,0.0299928,-0,0,-7.82311e-08,0.437077,5.96046e-08,0.899424,0.0252377,-0,0,0,0,0,1
134,1765954845158,0.0241747,0.0172301,-0.00417916,0.872582,-0.273168,-0.0813909,-0.39668,0.0419862,-0,0,-4.09782e-08,0.0164884,-8.9407e-08,0.999864,0.0299928,-0,0,-4.84288e-08,0.43541,7.45058e-08,0.900232,0.0252377,-0,0,0,0,0,1
135,1765954845191,0.0241747,0.0172301,-0.00417916,0.872605,-0.273146,-0.0814132,-0.396641,0.0419862,-0,0,6.89179e-08,0.0164922,1.19209e-07,0.999864,0.0299928,-0,0,-1.37836e-07,0.435428,-1.78814e-07,0.900223,0.0252377,-0,0,0,0,0,1
136,1765954845224,0.0241747,0.0172301,-0.00417916,0.871323,-0.273185,-0.0808783,-0.39953,0.0419862,-0,0,1.13621e-07,0.0164905,-1.19209e-07,0.999864,0.0299928,-0,0,-3.72529e-08,0.436673,1.93715e-07,0.89962,0.0252377,-0,0,0,0,0,1
137,1765954845258,0.0241747,0.0172301,-0.00417916,0.871275,-0.273168,-0.0809061,-0.399641,0.0419862,-0,0,8.19564e-08,0.0165779,8.9407e-08,0.999863,0.0299928,-0,0,-8.9407e-08,0.436659,0,0.899627,0.0252377,-0,0,0,0,0,1
138,1765954845291,0.0241747,0.0172301,-0.00417916,0.871814,-0.272323,-0.0816479,-0.398891,0.0419862,-0,0,2.04891e-08,0.0169985,2.98023e-08,0.999856,0.0299928,-0,0,7.45058e-09,0.439083,-8.9407e-08,0.898446,0.0252377,-0,0,0,0,0,1
139,1765954845324,0.0241747,0.0172301,-0.00417916,0.871949,-0.272336,-0.0816078,-0.398596,0.0419862,-0,0,-2.23517e-08,0.0165904,8.9407e-08,0.999862,0.0299928,-0,0,1.22935e-07,0.438724,-7.45058e-08,0.898622,0.0252377,-0,0,0,0,0,1
140,1765954845358,0.0241747,0.0172301,-0.00417916,0.870926,-0.272345,-0.0816359,-0.400814,0.0419862,-0,0,-1.02445e-07,0.016939,2.98023e-08,0.999857,0.0299928,-0,0,1.19209e-07,0.438923,1.49012e-08,0.898525,0.0252377,-0,0,0,0,0,1
141,1765954845391,0.0241747,0.0172301,-0.00417916,0.871718,-0.272485,-0.082176,-0.398883,0.0419862,-0,0,-3.72529e-09,0.0165452,0,0.999863,0.0299928,-0,0,-1.86265e-08,0.438553,1.04308e-07,0.898705,0.0252377,-0,0,0,0,0,1
142,1765954845424,0.0241747,0.0172301,-0.00417916,0.872452,-0.271674,-0.0830595,-0.397646,0.0419862,-0,0,-1.86264e-08,0.0165499,-2.98023e-08,0.999863,0.0299928,-0,0,1.11759e-08,0.439998,-1.04308e-07,0.897999,0.0252377,-0,0,0,0,0,1
143,1765954845458,0.0241747,0.0172301,-0.00417916,0.872801,-0.271427,-0.0839214,-0.396866,0.0419862,-0,0,-5.58794e-09,0.0169022,1.49012e-07,0.999857,0.0299928,-0,0,1.49012e-08,0.437593,-8.9407e-08,0.899173,0.0252377,-0,0,0,0,0,1
144,1765954845491,0.0241747,0.0172301,-0.00417916,0.875058,-0.271367,-0.0852706,-0.391615,0.0419862,-0,0,-3.35276e-08,0.0163074,8.9407e-08,0.999867,0.0299928,-0,0,-2.23517e-08,0.435519,-8.9407e-08,0.90018,0.0252377,-0,0,0,0,0,1
145,1765954845524,0.0241747,0.0172301,-0.00417916,0.879651,-0.268795,-0.0910648,-0.381667,0.0419862,-0,0,1.49012e-08,0.0158424,2.98023e-08,0.999874,0.0299928,-0,0,2.23517e-08,0.419668,5.96046e-08,0.907678,0.0252377,-0,0,0,0,0,1
146,1765954845557,0.0241747,0.0172301,-0.00417916,0.893481,-0.248579,-0.109722,-0.357577,0.0419862,-0,0,0,0.0147203,4.47035e-08,0.999892,0.0299928,-0,0,-2.23517e-08,0.360055,1.49012e-08,0.932931,0.0252377,-0,0,0,0,0,1
147,1765954845591,0.0241747,0.0172301,-0.00417916,0.910223,-0.2218,-0.140868,-0.320086,0.0419862,-0,0,-7.45058e-08,0.0123571,-1.04308e-07,0.999924,0.0299928,-0,0,5.21541e-08,0.281516,1.04308e-07,0.959557,0.0252377,-0,0,0,0,0,1
148,1765954845624,0.0241747,0.0172301,-0.00417916,0.92358,-0.193554,-0.164788,-0.287023,0.0419862,-0,0,4.09782e-08,0.0101237,-1.04308e-07,0.999949,0.0299928,-0,0,-7.07805e-08,0.203386,1.49012e-08,0.979099,0.0252377,-0,0,0,0,0,1
149,1765954845657,0.0241747,0.0172301,-0.00417916,0.932425,-0.148581,-0.194253,-0.266032,0.0419862,-0,0,-9.31323e-08,0.00632566,7.45058e-08,0.99998,0.0299928,-0,0,6.33299e-08,0.116336,-2.98023e-08,0.99321,0.0252377,-0,0,0,0,0,1
150,1765954845690,0.0241747,0.0172301,-0.00417916,0.936548,-0.112006,-0.215941,-0.252393,0.0419862,-0,0,4.09782e-08,0.00295208,7.45058e-09,0.999996,0.0299928,-0,0,3.35276e-08,0.0498391,2.23517e-08,0.998757,0.0252377,-0,0,0,0,0,1
151,1765954845724,0.0241747,0.0172301,-0.00417916,0.937428,-0.0873083,-0.229087,-0.247234,0.0419862,-0,0,9.31322e-09,-0.000643536,-7.45058e-08,1,0.0299928,-0,0,7.45058e-09,-0.0116253,8.19564e-08,0.999932,0.0252377,-0,0,0,0,0,1
152,1765954845757,0.0241747,0.0172301,-0.00417916,0.934078,-0.0509802,-0.241881,-0.257667,0.0419862,-0,0,2.23517e-08,-0.00449465,2.98023e-08,0.99999,0.0299928,-0,0,-5.7742e-08,-0.0685992,-2.6077e-08,0.997644,0.0252377,-0,0,0,0,0,1
153,1765954845790,0.0241747,0.0172301,-0.00417916,0.930495,-0.0170758,-0.255756,-0.261679,0.0419862,-0,0,-3.63216e-08,-0.00674577,-2.23517e-08,0.999977,0.0299928,-0,0,-8.94943e-09,-0.110467,4.28408e-08,0.99388,0.0252377,-0,0,0,0,0,1
154,1765954845823,0.0241747,0.0172301,-0.00417916,0.926266,0.00719079,-0.264411,-0.268452,0.0419862,-0,0,4.02797e-08,-0.00806949,-3.44589e-08,0.999967,0.0299928,-0,0,4.00469e-08,-0.132884,3.81842e-08,0.991132,0.0252377,-0,0,0,0,0,1
155,1765954845857,0.0241747,0.0172301,-0.00417916,0.921153,0.0423204,-0.27433,-0.272819,0.0419862,-0,0,-1.21072e-08,-0.00913647,3.72529e-08,0.999958,0.0299928,-0,0,4.84288e-08,-0.160497,-6.51926e-08,0.987036,0.0252377,-0,0,0,0,0,1
156,1765954845890,0.0241747,0.0172301,-0.00417916,0.915049,0.0694863,-0.279437,-0.282439,0.0419862,-0,0,-5.7742e-08,-0.0100974,-2.98023e-08,0.999949,0.0299928,-0,0,-1.11759e-08,-0.185851,8.9407e-08,0.982578,0.0252377,-0,0,0,0,0,1
157,1765954845923,0.0241747,0.0172301,-0.00417916,0.90854,0.0949095,-0.285684,-0.289712,0.0419862,-0,0,2.23517e-08,-0.0104531,0,0.999945,0.0299928,-0,0,-3.35276e-08,-0.21121,-1.49012e-08,0.977441,0.0252377,-0,0,0,0,0,1
158,1765954845957,0.0241747,0.0172301,-0.00417916,0.903074,0.115823,-0.287722,-0.297082,0.0419862,-0,0,-1.86265e-08,-0.0107016,2.23517e-08,0.999943,0.0299928,-0,0,2.23517e-08,-0.236044,-8.9407e-08,0.971742,0.0252377,-0,0,0,0,0,1
159,1765954845990,0.0241747,0.0172301,-0.00417916,0.895285,0.137095,-0.289765,-0.309365,0.0419862,-0,0,-6.70552e-08,-0.0104291,7.45058e-08,0.999946,0.0299928,-0,0,5.96046e-08,-0.265042,-9.68575e-08,0.964237,0.0252377,-0,0,0,0,0,1
160,1765954846023,0.0241747,0.0172301,-0.00417916,0.890456,0.151123,-0.287052,-0.319139,0.0419862,-0,0,1.11759e-08,-0.0106902,0,0.999943,0.0299928,-0,0,-7.45058e-09,-0.288802,6.70552e-08,0.957389,0.0252377,-0,0,0,0,0,1
161,1765954846056,0.0241747,0.0172301,-0.00417916,0.877785,0.167177,-0.283551,-0.348057,0.0419862,-0,0,5.58794e-08,-0.0100665,-4.47035e-08,0.999949,0.0299928,-0,0,-5.21541e-08,-0.317129,-7.45058e-08,0.948383,0.0252377,-0,0,0,0,0,1
162,1765954846090,0.0241747,0.0172301,-0.00417916,0.87209,0.17808,-0.280772,-0.359046,0.0419862,-0,0,-2.6077e-08,-0.00969818,-1.04308e-07,0.999953,0.0299928,-0,0,5.21541e-08,-0.340988,2.98023e-08,0.940068,0.0252377,-0,0,0,0,0,1
163,1765954846123,0.0241747,0.0172301,-0.00417916,0.859937,0.194402,-0.275277,-0.383326,0.0419862,-0,0,-1.49012e-08,-0.00864753,5.96046e-08,0.999963,0.0299928,-0,0,-2.23517e-08,-0.359504,-1.19209e-07,0.933144,0.0252377,-0,0,0,0,0,1
164,1765954846156,0.0241747,0.0172301,-0.00417916,0.850639,0.202508,-0.273936,-0.400453,0.0419862,-0,0,2.98023e-08,-0.00729528,-1.49012e-08,0.999973,0.0299928,-0,0,-5.21541e-08,-0.369991,8.9407e-08,0.929035,0.0252377,-0,0,0,0,0,1
165,1765954846190,0.0241747,0.0172301,-0.00417916,0.845246,0.212493,-0.26822,-0.410443,0.0419862,-0,0,-3.72529e-08,-0.00600514,1.49012e-08,0.999982,0.0299928,-0,0,5.96047e-08,-0.374522,-4.47035e-08,0.927218,0.0252377,-0,0,0,0,0,1
166,1765954846223,0.0241747,0.0172301,-0.00417916,0.836445,0.218831,-0.265837,-0.426385,0.0419862,-0,0,7.82311e-08,-0.00500558,-2.08616e-07,0.999987,0.0299928,-0,0,-2.98023e-08,-0.373821,3.12924e-07,0.927501,0.0252377,-0,0,0,0,0,1
167,1765954846256,0.0241747,0.0172301,-0.00417916,0.831845,0.222087,-0.262842,-0.43546,0.0419862,-0,0,-1.49012e-08,-0.00438023,1.49012e-08,0.99999,0.0299928,-0,0,-2.98023e-08,-0.368538,1.63913e-07,0.929613,0.0252377,-0,0,0,0,0,1
168,1765954846289,0.0241747,0.0172301,-0.00417916,0.827392,0.221344,-0.264025,-0.443531,0.0419862,-0,0,-2.6077e-08,-0.0037764,1.93715e-07,0.999993,0.0299928,-0,0,-5.96047e-08,-0.35823,-1.63913e-07,0.933633,0.0252377,-0,0,0,0,0,1
169,1765954846323,0.0241747,0.0172301,-0.00417916,0.824707,0.222977,-0.259573,-0.45029,0.0419862,-0,0,3.72529e-09,-0.0038787,0,0.999992,0.0299928,-0,0,5.21541e-08,-0.347667,2.98023e-08,0.937618,0.0252377,-0,0,0,0,0,1
170,1765954846356,0.0241747,0.0172301,-0.00417916,0.824908,0.22186,-0.257399,-0.45172,0.0419862,-0,0,-1.11759e-08,-0.00405754,1.49012e-08,0.999992,0.0299928,-0,0,-3.72529e-08,-0.338841,-1.49012e-08,0.940844,0.0252377,-0,0,0,0,0,1
171,1765954846389,0.0241747,0.0172301,-0.00417916,0.824223,0.221393,-0.256287,-0.453826,0.0419862,-0,0,5.21541e-08,-0.00442557,-2.98023e-08,0.99999,0.0299928,-0,0,2.23517e-08,-0.331896,4.47035e-08,0.943316,0.0252377,-0,0,0,0,0,1
172,1765954846423,0.0241747,0.0172301,-0.00417916,0.825267,0.218202,-0.254803,-0.45431,0.0419862,-0,0,1.45286e-07,-0.00480269,-1.19209e-07,0.999988,0.0299928,-0,0,-2.23517e-08,-0.323232,5.96046e-08,0.94632,0.0252377,-0,0,0,0,0,1
173,1765954846456,0.0241747,0.0172301,-0.00417916,0.825953,0.217254,-0.25389,-0.454029,0.0419862,-0,0,-9.31323e-08,-0.00498922,1.3411e-07,0.999988,0.0299928,-0,0,3.72529e-08,-0.321344,-8.9407e-08,0.946962,0.0252377,-0,0,0,0,0,1
174,1765954846489,0.0241747,0.0172301,-0.00417916,0.826242,0.216156,-0.253712,-0.454126,0.0419862,-0,0,1.86265e-08,-0.00554086,4.47035e-08,0.999985,0.0299928,-0,0,-4.47035e-08,-0.319356,-4.47035e-08,0.947635,0.0252377,-0,0,0,0,0,1
175,1765954846522,0.0241747,0.0172301,-0.00417916,0.826432,0.216216,-0.25367,-0.453775,0.0419862,-0,0,5.58794e-08,-0.00516438,7.45058e-08,0.999987,0.0299928,-0,0,2.98023e-08,-0.319886,-5.96046e-08,0.947456,0.0252377,-0,0,0,0,0,1
176,1765954846556,0.0241747,0.0172301,-0.00417916,0.826776,0.216028,-0.252796,-0.453726,0.0419862,-0,0,4.09782e-08,-0.00529151,1.49012e-08,0.999986,0.0299928,-0,0,-8.19564e-08,-0.319604,1.3411e-07,0.947551,0.0252377,-0,0,0,0,0,1
177,1765954846589,0.0241747,0.0172301,-0.00417916,0.827988,0.2151,-0.251352,-0.452758,0.0419862,-0,0,9.31323e-08,-0.00551082,-1.19209e-07,0.999985,0.0299928,-0,0,5.21541e-08,-0.316073,1.63913e-07,0.948735,0.0252377,-0,0,0,0,0,1
178,1765954846622,0.0241747,0.0172301,-0.00417916,0.829031,0.215507,-0.250682,-0.451024,0.0419862,-0,0,1.63913e-07,-0.00547777,-1.49012e-08,0.999985,0.0299928,-0,0,-7.45058e-09,-0.315128,-2.98023e-08,0.949049,0.0252377,-0,0,0,0,0,1
179,1765954846656,0.0241747,0.0172301,-0.00417916,0.829665,0.214836,-0.250202,-0.450445,0.0419862,-0,0,-1.49012e-08,-0.00565174,-1.04308e-07,0.999984,0.0299928,-0,0,-7.45058e-09,-0.314725,1.78814e-07,0.949183,0.0252377,-0,0,0,0,0,1
180,1765954846689,0.0241747,0.0172301,-0.00417916,0.829718,0.213679,-0.250229,-0.450882,0.0419862,-0,0,-1.49012e-08,-0.00565712,-1.3411e-07,0.999984,0.0299928,-0,0,-2.23517e-08,-0.312195,2.08616e-07,0.950018,0.0252377,-0,0,0,0,0,1
181,1765954846722,0.0241747,0.0172301,-0.00417916,0.830041,0.213554,-0.249793,-0.450588,0.0419862,-0,0,1.11759e-08,-0.00571467,5.96047e-08,0.999984,0.0299928,-0,0,-3.72529e-08,-0.312168,-1.49012e-08,0.950027,0.0252377,-0,0,0,0,0,1
182,1765954846756,0.0241747,0.0172301,-0.00417916,0.82996,0.21332,-0.250033,-0.450716,0.0419862,-0,0,-2.98023e-08,-0.00573726,1.93715e-07,0.999984,0.0299928,-0,0,5.96046e-08,-0.31187,-1.78814e-07,0.950125,0.0252377,-0,0,0,0,0,1
183,1765954846789,0.0241747,0.0172301,-0.00417916,0.829092,0.212717,-0.25074,-0.452203,0.0419862,-0,0,1.04308e-07,-0.00566153,-1.3411e-07,0.999984,0.0299928,-0,0,4.47035e-08,-0.310712,7.45058e-08,0.950504,0.0252377,-0,0,0,0,0,1
184,1765954846822,0.0241747,0.0172301,-0.00417916,0.830565,0.213202,-0.249257,-0.450087,0.0419862,-0,0,-4.47035e-08,-0.00579178,-4.47035e-08,0.999983,0.0299928,-0,0,5.21541e-08,-0.311527,-1.49012e-08,0.950237,0.0252377,-0,0,0,0,0,1
185,1765954846856,0.0241747,0.0172301,-0.00417916,0.829303,0.21199,-0.247347,-0.454023,0.0419862,-0,0,-4.09782e-08,-0.00584406,-5.96047e-08,0.999983,0.0299928,-0,0,3.72529e-08,-0.310474,7.45058e-08,0.950582,0.0252377,-0,0,0,0,0,1
186,1765954846889,0.0241747,0.0172301,-0.00417916,0.824558,0.210419,-0.226243,-0.473964,0.0419862,-0,0,-1.45286e-07,-0.00601302,7.45058e-08,0.999982,0.0299928,-0,0,1.3411e-07,-0.297585,-2.98023e-08,0.954695,0.0252377,-0,0,0,0,0,1
